mass_MeV,dataset,bin_center_GeV,bin_center_MeV,observed_events,gp_mean_events,joint_profiled_background_events,independent_profiled_background_events,shared_signal_events,shared_total_events,independent_signed_signal_events,independent_signed_total_events,in_fitted_window,bin_width_MeV
66,2021,0.2250625,225.0625,38411.0,38588.53485988798,38588.53485988798,38588.53485988798,0.0,38588.53485988798,0.0,38588.53485988798,False,0.6250000000000144
66,2021,0.22568749999999999,225.68749999999997,37921.0,37904.790064209126,37904.790064209126,37904.790064209126,0.0,37904.790064209126,0.0,37904.790064209126,False,0.6249999999999867
66,2021,0.2263125,226.3125,37229.0,37232.44874041915,37232.44874041915,37232.44874041915,0.0,37232.44874041915,0.0,37232.44874041915,False,0.6249999999999867
66,2021,0.22693750000000001,226.9375,36352.0,36571.343353016964,36571.343353016964,36571.343353016964,0.0,36571.343353016964,0.0,36571.343353016964,False,0.6250000000000422
66,2021,0.22756250000000003,227.56250000000003,35924.0,35921.30880256882,35921.30880256882,35921.30880256882,0.0,35921.30880256882,0.0,35921.30880256882,False,0.6249999999999867
66,2021,0.22818750000000002,228.18750000000003,35282.0,35282.18232504988,35282.18232504988,35282.18232504988,0.0,35282.18232504988,0.0,35282.18232504988,False,0.6249999999999867
66,2021,0.22881250000000003,228.81250000000003,34869.0,34653.80342931655,34653.80342931655,34653.80342931655,0.0,34653.80342931655,0.0,34653.80342931655,False,0.6249999999999867
66,2021,0.22943750000000002,229.43750000000003,34122.0,34036.013835262704,34036.013835262704,34036.013835262704,0.0,34036.013835262704,0.0,34036.013835262704,False,0.6250000000000144
66,2021,0.2300625,230.0625,33577.0,33428.65740846749,33428.65740846749,33428.65740846749,0.0,33428.65740846749,0.0,33428.65740846749,False,0.6250000000000144
66,2021,0.23068750000000002,230.68750000000003,32703.0,32831.580087717746,32831.580087717746,32831.580087717746,0.0,32831.580087717746,0.0,32831.580087717746,False,0.6249999999999867
66,2021,0.2313125,231.3125,32143.0,32244.62984693978,32244.62984693978,32244.62984693978,0.0,32244.62984693978,0.0,32244.62984693978,False,0.6250000000000144
66,2021,0.2319375,231.9375,31664.0,31667.656628604313,31667.656628604313,31667.656628604313,0.0,31667.656628604313,0.0,31667.656628604313,False,0.6249999999999867
66,2021,0.2325625,232.5625,31281.0,31100.512284435335,31100.512284435335,31100.512284435335,0.0,31100.512284435335,0.0,31100.512284435335,False,0.6249999999999867
66,2021,0.23318750000000002,233.18750000000003,30649.0,30543.050541052577,30543.050541052577,30543.050541052577,0.0,30543.050541052577,0.0,30543.050541052577,False,0.6249999999999867
66,2021,0.23381250000000003,233.81250000000003,29839.0,29995.126942749972,29995.126942749972,29995.126942749972,0.0,29995.126942749972,0.0,29995.126942749972,False,0.6250000000000422
66,2021,0.23443750000000002,234.43750000000003,29283.0,29456.59881083557,29456.59881083557,29456.59881083557,0.0,29456.59881083557,0.0,29456.59881083557,False,0.6249999999999867
66,2021,0.23506250000000004,235.06250000000003,28969.0,28927.32521185643,28927.32521185643,28927.32521185643,0.0,28927.32521185643,0.0,28927.32521185643,False,0.6249999999999867
66,2021,0.23568750000000002,235.68750000000003,28487.0,28407.1668919987,28407.1668919987,28407.1668919987,0.0,28407.1668919987,0.0,28407.1668919987,False,0.6250000000000144
66,2021,0.2363125,236.3125,27871.0,27895.986268125955,27895.986268125955,27895.986268125955,0.0,27895.986268125955,0.0,27895.986268125955,False,0.6250000000000144
66,2021,0.2369375,236.9375,27429.0,27393.647384157084,27393.647384157084,27393.647384157084,0.0,27393.647384157084,0.0,27393.647384157084,False,0.6249999999999867
66,2021,0.2375625,237.5625,26945.0,26900.015873154065,26900.015873154065,26900.015873154065,0.0,26900.015873154065,0.0,26900.015873154065,False,0.6249999999999867
66,2021,0.2381875,238.1875,26665.0,26414.958932308913,26414.958932308913,26414.958932308913,0.0,26414.958932308913,0.0,26414.958932308913,False,0.6250000000000144
66,2021,0.2388125,238.8125,25803.0,25938.345298431577,25938.345298431577,25938.345298431577,0.0,25938.345298431577,0.0,25938.345298431577,False,0.6249999999999867
66,2021,0.23943750000000003,239.43750000000003,25234.0,25470.04521658098,25470.04521658098,25470.04521658098,0.0,25470.04521658098,0.0,25470.04521658098,False,0.6249999999999867
66,2021,0.2400625,240.0625,25039.0,25009.930422079935,25009.930422079935,25009.930422079935,0.0,25009.930422079935,0.0,25009.930422079935,False,0.6249999999999867
66,2021,0.2406875,240.6875,24441.0,24557.874111872152,24557.874111872152,24557.874111872152,0.0,24557.874111872152,0.0,24557.874111872152,False,0.6250000000000422
66,2021,0.2413125,241.3125,24265.0,24113.75093118767,24113.75093118767,24113.75093118767,0.0,24113.75093118767,0.0,24113.75093118767,False,0.6250000000000144
66,2021,0.24193750000000003,241.93750000000003,23759.0,23677.436947533773,23677.436947533773,23677.436947533773,0.0,23677.436947533773,0.0,23677.436947533773,False,0.6249999999999867
66,2021,0.24256250000000001,242.5625,23220.0,23248.809644101424,23248.809644101424,23248.809644101424,0.0,23248.809644101424,0.0,23248.809644101424,False,0.6250000000000144
66,2021,0.2431875,243.1875,22715.0,22827.74789171585,22827.74789171585,22827.74789171585,0.0,22827.74789171585,0.0,22827.74789171585,False,0.6249999999999867
66,2021,0.24381250000000002,243.81250000000003,22302.0,22414.131946726164,22414.131946726164,22414.131946726164,0.0,22414.131946726164,0.0,22414.131946726164,False,0.6249999999999867
66,2021,0.24443750000000003,244.43750000000003,22045.0,22007.843430377572,22007.843430377572,22007.843430377572,0.0,22007.843430377572,0.0,22007.843430377572,False,0.6249999999999867
66,2021,0.24506250000000002,245.06250000000003,21563.0,21608.765315237826,21608.765315237826,21608.765315237826,0.0,21608.765315237826,0.0,21608.765315237826,False,0.6250000000000144
66,2021,0.2456875,245.6875,21282.0,21216.78192622396,21216.78192622396,21216.78192622396,0.0,21216.78192622396,0.0,21216.78192622396,False,0.6249999999999867
66,2021,0.24631250000000002,246.31250000000003,20657.0,20831.77891620184,20831.77891620184,20831.77891620184,0.0,20831.77891620184,0.0,20831.77891620184,False,0.6250000000000144
66,2021,0.2469375,246.9375,20475.0,20453.643266981788,20453.643266981788,20453.643266981788,0.0,20453.643266981788,0.0,20453.643266981788,False,0.6250000000000422
66,2021,0.2475625,247.5625,20313.0,20082.263277790993,20082.263277790993,20082.263277790993,0.0,20082.263277790993,0.0,20082.263277790993,False,0.6249999999999867
66,2021,0.24818749999999998,248.18749999999997,19866.0,19717.528562870448,19717.528562870448,19717.528562870448,0.0,19717.528562870448,0.0,19717.528562870448,False,0.6249999999999867
66,2021,0.24881250000000002,248.81250000000003,19225.0,19359.33003338408,19359.33003338408,19359.33003338408,0.0,19359.33003338408,0.0,19359.33003338408,False,0.6249999999999867
66,2021,0.2494375,249.4375,18967.0,19007.559904885486,19007.559904885486,19007.559904885486,0.0,19007.559904885486,0.0,19007.559904885486,False,0.6250000000000144
66,2021,0.2500625,250.06250000000003,18767.0,18662.111688049517,18662.111688049517,18662.111688049517,0.0,18662.111688049517,0.0,18662.111688049517,False,0.6249999999999867
66,2021,0.2506875,250.6875,18547.0,18322.880178298838,18322.880178298838,18322.880178298838,0.0,18322.880178298838,0.0,18322.880178298838,False,0.6249999999999867
66,2021,0.2513125,251.3125,18038.0,17989.761455469645,17989.761455469645,17989.761455469645,0.0,17989.761455469645,0.0,17989.761455469645,False,0.6249999999999867
66,2021,0.2519375,251.93749999999997,17656.0,17662.652879655678,17662.652879655678,17662.652879655678,0.0,17662.652879655678,0.0,17662.652879655678,False,0.6250000000000422
66,2021,0.2525625,252.56250000000003,17348.0,17341.45308796082,17341.45308796082,17341.45308796082,0.0,17341.45308796082,0.0,17341.45308796082,False,0.6249999999999867
66,2021,0.2531875,253.1875,16938.0,17026.06199151701,17026.06199151701,17026.06199151701,0.0,17026.06199151701,0.0,17026.06199151701,False,0.6249999999999867
66,2021,0.2538125,253.8125,16446.0,16716.380767710354,16716.380767710354,16716.380767710354,0.0,16716.380767710354,0.0,16716.380767710354,False,0.6250000000000422
66,2021,0.2544375,254.43749999999997,16455.0,16412.311859533595,16412.311859533595,16412.311859533595,0.0,16412.311859533595,0.0,16412.311859533595,False,0.6249999999999867
66,2021,0.2550625,255.06250000000003,16273.0,16113.758974933453,16113.758974933453,16113.758974933453,0.0,16113.758974933453,0.0,16113.758974933453,False,0.6249999999999867
66,2021,0.2556875,255.6875,15969.0,15820.627079769418,15820.627079769418,15820.627079769418,0.0,15820.627079769418,0.0,15820.627079769418,False,0.6249999999999867
66,2021,0.2563125,256.3125,15490.0,15532.822393384642,15532.822393384642,15532.822393384642,0.0,15532.822393384642,0.0,15532.822393384642,False,0.6250000000000422
66,2021,0.2569375,256.9375,15151.0,15250.252393430574,15250.252393430574,15250.252393430574,0.0,15250.252393430574,0.0,15250.252393430574,False,0.6249999999999312
66,2021,0.2575625,257.5625,14975.0,14972.825801939467,14972.825801939467,14972.825801939467,0.0,14972.825801939467,0.0,14972.825801939467,False,0.6250000000000422
66,2021,0.25818750000000007,258.18750000000006,14911.0,14700.452587543337,14700.452587543337,14700.452587543337,0.0,14700.452587543337,0.0,14700.452587543337,False,0.6249999999999867
66,2021,0.2588125,258.8125,14642.0,14433.04395966191,14433.04395966191,14433.04395966191,0.0,14433.04395966191,0.0,14433.04395966191,False,0.6250000000000422
66,2021,0.25943750000000004,259.43750000000006,14014.0,14170.51236899826,14170.51236899826,14170.51236899826,0.0,14170.51236899826,0.0,14170.51236899826,False,0.6249999999999312
66,2021,0.26006250000000003,260.06250000000006,13884.0,13912.771497107924,13912.771497107924,13912.771497107924,0.0,13912.771497107924,0.0,13912.771497107924,False,0.6250000000000422
66,2021,0.2606875,260.6875,13634.0,13659.736257029406,13659.736257029406,13659.736257029406,0.0,13659.736257029406,0.0,13659.736257029406,False,0.6250000000000422
66,2021,0.2613125,261.3125,13525.0,13411.322785715267,13411.322785715267,13411.322785715267,0.0,13411.322785715267,0.0,13411.322785715267,False,0.6249999999999312
66,2021,0.26193750000000005,261.93750000000006,13243.0,13167.448440520273,13167.448440520273,13167.448440520273,0.0,13167.448440520273,0.0,13167.448440520273,False,0.6250000000000422
66,2021,0.2625625,262.5625,12904.0,12928.031793959162,12928.031793959162,12928.031793959162,0.0,12928.031793959162,0.0,12928.031793959162,False,0.6249999999999867
66,2021,0.2631875,263.1875,12621.0,12692.992629099781,12692.992629099781,12692.992629099781,0.0,12692.992629099781,0.0,12692.992629099781,False,0.6249999999999867
66,2021,0.2638125,263.8125,12446.0,12462.251931942528,12462.251931942528,12462.251931942528,0.0,12462.251931942528,0.0,12462.251931942528,False,0.6249999999999867
66,2021,0.2644375,264.4375,12276.0,12235.731887800244,12235.731887800244,12235.731887800244,0.0,12235.731887800244,0.0,12235.731887800244,False,0.6249999999999867
66,2021,0.26506250000000003,265.06250000000006,11924.0,12013.355872486321,12013.355872486321,12013.355872486321,0.0,12013.355872486321,0.0,12013.355872486321,False,0.6250000000000422
66,2021,0.2656875,265.6875,11643.0,11795.048447414574,11795.048447414574,11795.048447414574,0.0,11795.048447414574,0.0,11795.048447414574,False,0.6249999999999867
66,2021,0.26631250000000006,266.31250000000006,11486.0,11580.735352612925,11580.735352612925,11580.735352612925,0.0,11580.735352612925,0.0,11580.735352612925,False,0.6250000000000422
66,2021,0.2669375,266.9375,11471.0,11370.343499115996,11370.343499115996,11370.343499115996,0.0,11370.343499115996,0.0,11370.343499115996,False,0.6249999999999312
66,2021,0.26756250000000004,267.56250000000006,11071.0,11163.800960368266,11163.800960368266,11163.800960368266,0.0,11163.800960368266,0.0,11163.800960368266,False,0.6250000000000422
66,2021,0.26818749999999997,268.18749999999994,10917.0,10961.036968162403,10961.036968162403,10961.036968162403,0.0,10961.036968162403,0.0,10961.036968162403,False,0.6249999999999867
66,2021,0.2688125,268.8125,10769.0,10761.981897630534,10761.981897630534,10761.981897630534,0.0,10761.981897630534,0.0,10761.981897630534,False,0.6249999999999867
66,2021,0.26943750000000005,269.43750000000006,10527.0,10566.56726568959,10566.56726568959,10566.56726568959,0.0,10566.56726568959,0.0,10566.56726568959,False,0.6249999999999867
66,2021,0.2700625,270.0625,10244.0,10374.725718381751,10374.725718381751,10374.725718381751,0.0,10374.725718381751,0.0,10374.725718381751,False,0.6250000000000422
66,2021,0.2706875,270.6875,10189.0,10186.391022820351,10186.391022820351,10186.391022820351,0.0,10186.391022820351,0.0,10186.391022820351,False,0.6249999999999312
66,2021,0.2713125,271.3125,9895.0,10001.498057560433,10001.498057560433,10001.498057560433,0.0,10001.498057560433,0.0,10001.498057560433,False,0.6250000000000422
66,2021,0.2719375,271.9375,9918.0,9819.982803488954,9819.982803488954,9819.982803488954,0.0,9819.982803488954,0.0,9819.982803488954,False,0.6250000000000422
66,2021,0.2725625,272.5625,9616.0,9641.782333051982,9641.782333051982,9641.782333051982,0.0,9641.782333051982,0.0,9641.782333051982,False,0.6249999999999867
66,2021,0.2731875,273.1875,9451.0,9466.834800481174,9466.834800481174,9466.834800481174,0.0,9466.834800481174,0.0,9466.834800481174,False,0.6249999999999867
66,2021,0.2738125,273.8125,9342.0,9295.079430857606,9295.079430857606,9295.079430857606,0.0,9295.079430857606,0.0,9295.079430857606,False,0.6249999999999867
66,2021,0.2744375,274.4375,9137.0,9126.456511527907,9126.456511527907,9126.456511527907,0.0,9126.456511527907,0.0,9126.456511527907,False,0.6250000000000422
66,2021,0.27506250000000004,275.06250000000006,8900.0,8960.907377088151,8960.907377088151,8960.907377088151,0.0,8960.907377088151,0.0,8960.907377088151,False,0.6249999999999312
66,2021,0.27568750000000003,275.68750000000006,8816.0,8798.374403771144,8798.374403771144,8798.374403771144,0.0,8798.374403771144,0.0,8798.374403771144,False,0.6250000000000422
66,2021,0.2763125,276.3125,8693.0,8638.800992516182,8638.800992516182,8638.800992516182,0.0,8638.800992516182,0.0,8638.800992516182,False,0.6249999999999867
66,2021,0.2769375,276.9375,8467.0,8482.131561239668,8482.131561239668,8482.131561239668,0.0,8482.131561239668,0.0,8482.131561239668,False,0.6249999999999867
66,2021,0.27756250000000005,277.56250000000006,8301.0,8328.311532148638,8328.311532148638,8328.311532148638,0.0,8328.311532148638,0.0,8328.311532148638,False,0.6250000000000422
66,2021,0.2781875,278.1875,8194.0,8177.2873187981995,8177.2873187981995,8177.2873187981995,0.0,8177.2873187981995,0.0,8177.2873187981995,False,0.6249999999999312
66,2021,0.2788125,278.8125,7924.0,8029.006315849269,8029.006315849269,8029.006315849269,0.0,8029.006315849269,0.0,8029.006315849269,False,0.6250000000000977
66,2021,0.27943749999999995,279.43749999999994,7870.0,7883.416885804822,7883.416885804822,7883.416885804822,0.0,7883.416885804822,0.0,7883.416885804822,False,0.6249999999999312
66,2021,0.28006250000000005,280.06250000000006,7727.0,7740.468346297443,7740.468346297443,7740.468346297443,0.0,7740.468346297443,0.0,7740.468346297443,False,0.6250000000000422
66,2021,0.28068750000000003,280.68750000000006,7555.0,7600.1109602541455,7600.1109602541455,7600.1109602541455,0.0,7600.1109602541455,0.0,7600.1109602541455,False,0.6249999999999867
66,2021,0.2813125,281.3125,7606.0,7462.295919725181,7462.295919725181,7462.295919725181,0.0,7462.295919725181,0.0,7462.295919725181,False,0.6249999999999867
66,2021,0.28193750000000006,281.93750000000006,7428.0,7326.975336216164,7326.975336216164,7326.975336216164,0.0,7326.975336216164,0.0,7326.975336216164,False,0.6249999999999867
66,2021,0.2825625,282.5625,7317.0,7194.102227047516,7194.102227047516,7194.102227047516,0.0,7194.102227047516,0.0,7194.102227047516,False,0.6249999999999867
66,2021,0.28318750000000004,283.18750000000006,7119.0,7063.630502549463,7063.630502549463,7063.630502549463,0.0,7063.630502549463,0.0,7063.630502549463,False,0.6250000000000422
66,2021,0.28381249999999997,283.81249999999994,6901.0,6935.5149531426905,6935.5149531426905,6935.5149531426905,0.0,6935.5149531426905,0.0,6935.5149531426905,False,0.6249999999999867
66,2021,0.2844375,284.4375,6885.0,6809.71123781621,6809.71123781621,6809.71123781621,0.0,6809.71123781621,0.0,6809.71123781621,False,0.6249999999999867
66,2021,0.2850625,285.0625,6642.0,6686.17586921692,6686.17586921692,6686.17586921692,0.0,6686.17586921692,0.0,6686.17586921692,False,0.6250000000000422
66,2021,0.2856875,285.6875,6555.0,6564.866203183899,6564.866203183899,6564.866203183899,0.0,6564.866203183899,0.0,6564.866203183899,False,0.6249999999999867
66,2021,0.2863125,286.3125,6414.0,6445.74042365749,6445.74042365749,6445.74042365749,0.0,6445.74042365749,0.0,6445.74042365749,False,0.6249999999999867
