window,mass_GeV,draw_count,summary_scope,quantile_method,eps2_up_mean,eps2_up_median,eps2_up_q16,eps2_up_q84,eps2_up_min,eps2_up_max,p0_analytic_mean,p0_analytic_median,p0_analytic_q16,p0_analytic_q84,p0_analytic_min,p0_analytic_max,Z_analytic_mean,Z_analytic_median,Z_analytic_q16,Z_analytic_q84,Z_analytic_min,Z_analytic_max,A_hat_mean,A_hat_median,A_hat_q16,A_hat_q84,A_hat_min,A_hat_max,sigma_A_mean,sigma_A_median,sigma_A_q16,sigma_A_q84,sigma_A_min,sigma_A_max
window_3p0,0.102,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.3059271599705873e-06,2.3389748656430955e-06,2.1915302936348137e-06,2.38907873005763e-06,2.1505887647732683e-06,2.400931721797117e-06,0.3691804400256091,0.3523320160484243,0.32237005457088,0.4151985342917903,0.3181282750996758,0.4635954379741138,0.33647532330684204,0.3790825251071325,0.2142619097503305,0.46109401120229737,0.0913797193318275,0.4729392095338038,1804.4288945146247,2007.8545075027532,1107.3353021290945,2509.2979725594305,561.7795777496102,2572.3899716285973,5624.395131139443,5549.32561947974,5536.304831958728,5559.218255942036,5529.278008511217,6324.6605381117115
window_3p0,0.103,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.5973347235965487e-06,2.6247987292245287e-06,2.4781722658340004e-06,2.6847099725798085e-06,2.4557697019064302e-06,2.7191937689465674e-06,0.2508232427547001,0.24069927943072122,0.2226522389767552,0.2897780591918641,0.2135063852932008,0.2997655560417724,0.6747134354881693,0.7040558524543941,0.5541151566578797,0.7632862242256508,0.5250749171255092,0.7943138027554174,3708.2754002918336,3867.5339283498897,3041.272969124569,4197.023699126522,2895.8674809605054,4372.503110522459,5515.626502991962,5515.029045594447,5504.3603562340095,5525.457622716137,5496.543234157303,5535.45446917242
window_3p0,0.104,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.7810815866669714e-06,2.7845800969454643e-06,2.6838654948778775e-06,2.8588246752073836e-06,2.649562417815627e-06,2.9086375415756467e-06,0.1962413583061296,0.1940843014875191,0.17596254177334494,0.22217773377648473,0.1650546174403057,0.2315917839695859,0.8576078690023727,0.8629453006380237,0.764935139959847,0.9309121033866674,0.733614751253153,0.9738938757362602,4703.71588955528,4730.49691040429,4187.518545226724,5112.509695279096,4011.800062503613,5360.2727723925955,5480.548615678103,5478.8051029505095,5471.228078513118,5489.290164185368,5462.743716454515,5499.191089338144
window_3p0,0.105,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.7583337427787313e-06,2.750052010322149e-06,2.6911679979459287e-06,2.820588429475664e-06,2.6413868578566196e-06,2.8781151399140116e-06,0.20644065369942818,0.20848889461846004,0.18868250959656627,0.22484662545966488,0.1756957349363473,0.2412069227590798,0.8207029788200909,0.8116949347582018,0.7559425063470158,0.882788488157698,0.7024255028182205,0.9318936881961662,4494.89255466836,4446.735470922817,4136.028399600584,4832.958577551025,3874.26490378098,5122.933919591776,5469.153332076059,5467.374401560349,5460.317930115478,5477.5651640708975,5451.877899882506,5487.133153362011
window_3p0,0.106,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.5956356927232726e-06,2.5822889506779493e-06,2.5508840106286207e-06,2.6528787875911437e-06,2.495654478164735e-06,2.705253185688357e-06,0.2509119015703889,0.2560217721472098,0.23359520089712665,0.26366962351691803,0.2196670223643049,0.2807985462548695,0.672663426307983,0.6557293758836202,0.6320801991891606,0.7270627061780812,0.5804709186744481,0.7733182718876588,3621.192397210274,3549.061403842532,3396.1982780423646,3921.8381060101096,3093.506926855516,4191.305691298148,5377.074255382002,5376.0790530042705,5368.424756114416,5384.967718476617,5361.000899861384,5393.633111724069
window_3p0,0.107,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.480511087435864e-06,2.479621717082541e-06,2.4282389655587987e-06,2.527514619914944e-06,2.405801178779696e-06,2.5701022825956215e-06,0.2917663746861264,0.2905681394925864,0.27533428676327154,0.31156633243445947,0.2619585269148876,0.3173848416231172,0.5489128779520603,0.5517305949009097,0.49144986797637114,0.5967687731969856,0.4750242578435926,0.6373190361182345,2928.6087669380313,2938.317991039935,2626.0094751011056,3186.7650786581557,2525.7404249208994,3409.64884434977,5332.502091839883,5331.815199458377,5324.048593778858,5340.11547641522,5317.056853201861,5348.3398825959885
window_3p0,0.108,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.276939203171686e-06,2.2829643503239207e-06,2.228989309340409e-06,2.314518911772769e-06,2.202676488885348e-06,2.3428066807713738e-06,0.3865826371181551,0.3757136873706418,0.3617690066673616,0.4184864852778025,0.3527225812270746,0.4530353254013832,0.28907921958094934,0.3167626500815396,0.20576740378013159,0.35375718758520786,0.1179962227265274,0.3779803890156713,1601.0453577088344,1651.684838197436,1310.25138179313,1839.17275494126,1136.9302841067386,1979.3990204187223,5324.148966582482,5324.021506560151,5315.061475864678,5332.096984027329,5308.292661480203,5340.127903184768
window_3p0,0.109,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.134892363517899e-06,2.1442277279576818e-06,2.09371067679465e-06,2.1791491490124555e-06,2.0571404317052523e-06,2.181701736631856e-06,0.45108847982855427,0.4508726346452431,0.43326782129344654,0.4691622513171301,0.4253804977474077,0.4830192961203803,0.12302894590840893,0.12345951657248,0.07737605592784105,0.16806060670461362,0.0425771730649033,0.1881475393283908,734.6542912279428,790.5066564392357,481.50332503073093,998.0582464583543,219.7022290836227,1061.7726581053766,5238.752391170268,5238.207657731104,5230.67972731457,5246.046516801416,5224.043203301933,5253.755194396073
window_3p0,0.11,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.8751369744267908e-06,1.945059482289529e-06,1.8904437009345523e-06,1.982995502688434e-06,1.2089474295478863e-06,2.0139016103736813e-06,0.4995563254863309,0.5,0.49988000957955503,0.5,0.4957983944748267,0.5,0.00111214655231003,0.0,0.0,0.000300771385480672,0.0,0.0105320579150991,-1561.5465234602411,-696.0291687610852,-1158.8742078731802,-418.0961682642585,-9474.576441075013,-173.60196731662867,5185.692872879738,5227.789548300657,5216.0521868293035,5235.446121316407,4809.097791828504,5238.112843756248
window_3p0,0.111,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.8275064948050221e-06,1.8350250673893035e-06,1.7934936506272295e-06,1.854866741846939e-06,1.767302030860554e-06,1.8885863232341469e-06,0.49998052039665825,0.5,0.4999454571106432,0.5,0.4999026019832914,0.5,4.8828125e-05,0.0,0.0,0.0001367187499999999,0.0,0.000244140625,-1750.1868600603914,-1695.360861594222,-2094.802549783674,-1464.0277746182878,-2350.0566037567887,-1126.6317641775668,5181.56558891927,5182.251795379707,5171.329229630495,5190.12708678025,5165.167784080261,5198.024878028521
window_3p0,0.112,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.2718009198372595e-06,1.6847862766983157e-06,1.657355109096279e-06,1.7304401678467262e-06,1.6389966650465186e-06,7.569818704213174e-06,0.489739387413817,0.5,0.4999026019832914,0.5,0.397686068188296,0.5,0.02600734366706956,0.0,0.0,0.000244140625,0.0,0.2593410147956956,-2577.1043643061835,-3337.066933206843,-3697.5944196288174,-2730.2249116774174,-3920.785717453196,4464.702482561837,6353.22799823496,5146.861247613475,5136.524958169848,5157.993603566687,5131.11089407347,17221.861722102618
window_3p0,0.113,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.6566618965520266e-06,1.6537989702192077e-06,1.6290073088026432e-06,1.685549807347575e-06,1.6142016623784184e-06,1.7152631892258015e-06,0.4999707805949874,0.5,0.4999026019832914,0.5,0.4999026019832914,0.5,7.32421875e-05,0.0,0.0,0.000244140625,0.0,0.000244140625,-3667.2407758025183,-3737.7080962112227,-4042.4133606170603,-3229.788338246161,-4227.151559269456,-2889.0710084109596,5090.755054680032,5092.190331849002,5078.540262092339,5100.590028649911,5072.63509992154,5108.961115454184
window_3p0,0.114,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.044796550374769e-06,1.6451394714084396e-06,1.6165696596633833e-06,1.6860960468576252e-06,1.6035265773556051e-06,3.566215541466586e-05,0.4635591460176425,0.5,0.49988000957955503,0.5,0.1359239978046518,0.5,0.10996503188560777,0.0,0.0,0.000300771385480672,0.0,1.0988167706230765,2437.2064094869615,-3968.4539577973933,-4383.143133716462,-3389.5513503582797,-4542.35892893635,60394.00761317312,10561.351806520766,5071.9210599288745,5059.573403824201,5086.120573091607,5053.1959099747955,59981.11487099646
window_3p0,0.115,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.6302364277765945e-06,1.620217416073235e-06,1.6056647728182402e-06,1.6619890103263928e-06,1.5990595177738627e-06,1.6838071898718974e-06,0.4999862258405191,0.5,0.5,0.5,0.4998622584051908,0.5,3.452669830012e-05,0.0,0.0,0.0,0.0,0.0003452669830012,-4026.230963856894,-4166.464102406225,-4407.602659545808,-3537.760759627164,-4443.7377386742955,-3278.5995715158792,4990.8892974474575,4991.349139869957,4979.763809384796,5000.159753869508,4973.458446868139,5008.801528962402
window_3p0,0.116,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.6445013789188567e-06,1.6348271449465754e-06,1.6201887724277265e-06,1.6763892524198572e-06,1.6193905739090011e-06,1.6939312740640947e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-4053.9456561309976,-4189.039157163854,-4422.2775653597055,-3558.4712178196987,-4487.015431929048,-3356.79186431157,4979.287625119772,4979.423841099428,4968.098036848155,4988.732835213753,4961.3482683429775,4997.734882578753
window_3p0,0.117,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.7478895334792253e-06,1.736078452787763e-06,1.7182403790524097e-06,1.7884309075138008e-06,1.7129595135086625e-06,1.8057351798584937e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-2797.856121103933,-2925.553143513071,-3154.178622750333,-2309.1437098604583,-3255.7416039819873,-2159.013430482933,4921.919505917045,4922.185204432699,4911.091668779497,4930.977136920945,4904.769201195375,4939.622639796759
window_3p0,0.118,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.8963972837305288e-06,1.8825693928235936e-06,1.8605131019431324e-06,1.9467872231823116e-06,1.8493672789372544e-06,1.9605972063774385e-06,0.49999026019832915,0.5,0.5,0.5,0.4999026019832914,0.5,2.44140625e-05,0.0,0.0,0.0,0.0,0.000244140625,-1423.7900240292925,-1539.2546086693287,-1753.0145380212666,-964.5394171191585,-1884.994866695708,-867.1566246046945,4874.159599528064,4874.938507226596,4862.857074516384,4883.373150948962,4856.890014113498,4891.810020084221
window_3p0,0.119,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.0815930968554e-06,2.0711004072841574e-06,2.0411911752372445e-06,2.1375124527923076e-06,2.021771532025891e-06,2.1494788005798365e-06,0.4946523760045182,0.4999513009916457,0.4838600319069996,0.5,0.4778970362948854,0.5,0.01340985112953855,0.0001220703125,0.0,0.04047052645417081,0.0,0.0554322888528061,-150.66189574029767,-210.27735752951435,-431.0227016286063,227.99218423330848,-587.7464894653807,316.52735868299544,4830.221994477042,4830.045755502751,4820.781607359898,4838.324719672125,4814.504866485832,4846.4249010634185
window_3p0,0.12,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.2783524072546366e-06,2.2798899940159313e-06,2.240034574030795e-06,2.325174652762532e-06,2.213242493118311e-06,2.3472819761255585e-06,0.4242072938131153,0.4225659854923547,0.40180179051732046,0.44222981978821563,0.3911087243873318,0.4592939111054013,0.1913996281360753,0.19533340665458496,0.14532250289270895,0.2486917594967805,0.1022127317489641,0.2764304799640287,900.2670839883174,913.3838969624805,665.6897929659515,1184.6947395015004,490.26549565951257,1320.566919349668,4809.641022386486,4808.976353547871,4801.192061101822,4817.139177013416,4794.753960606052,4825.0411073511295
window_3p0,0.121,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.4643248199314573e-06,2.469498383006917e-06,2.428984319202239e-06,2.498167068949815e-06,2.4001133016854732e-06,2.5284737349684867e-06,0.3441020684101347,0.3414870905544797,0.32888045535405924,0.3596664904952224,0.3159714215794388,0.3735179077523765,0.40170414795642556,0.40841442457863725,0.3593576304149219,0.4430097339174952,0.3225503299681289,0.4789940758181507,1898.8625663845985,1929.5733976103395,1701.6850086586378,2092.904656677924,1530.6390315752303,2259.449865893964,4735.461501036188,4735.168496092423,4727.201186931491,4742.656698150787,4721.250777220609,4750.046241649575
window_3p0,0.122,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.6386255521924285e-06,2.6416704054546485e-06,2.6077264286363515e-06,2.6674501201411045e-06,2.585573319138274e-06,2.689781226573773e-06,0.28391439782702643,0.2838122456776677,0.27056048316289927,0.29891737705288174,0.2600629188970254,0.3045982511094421,0.5717487328050344,0.5715636622221075,0.5275613461914648,0.6111516219035962,0.5112207333458486,0.6431514420184821,2689.8716267230566,2720.3919403265672,2521.3946452392233,2836.9063521388543,2382.6427234736057,2969.654977701192,4693.924278533488,4694.112778936376,4685.28891039185,4701.243676086621,4679.661625584215,4708.343971854196
window_3p0,0.123,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.731683357955787e-06,2.637113957612466e-06,2.6081720068124666e-06,2.6816933945371405e-06,2.588071231470938e-06,4.357508304652675e-05,0.31391549904129545,0.2950218810366613,0.2797233370261501,0.3100018929584363,0.2762470430277132,0.5,0.48985098501937036,0.5387726333611822,0.49587171906716476,0.5836869633093473,0.0,0.5940269527003934,2816.563379641976,2536.6995090482365,2383.529727907714,2760.723215230734,2268.2506316755107,5336.9833881877,16215.884719354663,4671.84024009146,4664.223894470154,4680.566523398759,4655.734402615848,120125.44663582325
window_3p0,0.124,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.5662831898227597e-06,2.556263130052557e-06,2.5349967461302234e-06,2.5983092153044294e-06,2.5318014414566864e-06,2.6245999117837105e-06,0.3193314489495174,0.32266201630017877,0.30616723855701883,0.3308344893055701,0.297777226792452,0.3351259744393884,0.46982593865008865,0.4602678584458438,0.4376166676424682,0.5067477714360894,0.4258022478158084,0.5308042226721158,2161.989392951312,2116.615275656899,2014.275649279428,2328.8092695412392,1964.592965534296,2441.507527668621,4598.9138166784705,4599.291212295784,4590.595820469368,4605.927200376686,4585.298997594992,4612.607653356099
window_3p0,0.125,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.6060526559869376e-06,2.5995142171278394e-06,2.5723991358205696e-06,2.6450843322247325e-06,2.547252602714633e-06,2.67969985884096e-06,0.31640734876984333,0.3186222393269649,0.30283025083594145,0.32817837212632445,0.2898804974453107,0.3358735874163019,0.47812706151776796,0.47156650984563186,0.4449501353701326,0.5163253002043675,0.4237513318786395,0.5537338655760574,2191.984844714484,2164.087336076949,2037.1531963092305,2370.0013993776906,1935.8965619470537,2540.136462436045,4586.042728703147,4587.707454683674,4575.684240008461,4594.205423171243,4570.835420725493,4600.966350035177
window_3p0,0.126,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.5153937036133114e-06,2.507437353186903e-06,2.478769521841883e-06,2.5583661597004277e-06,2.443895561772313e-06,2.5911275910469865e-06,0.35822467010234316,0.36117332669743163,0.34186844805799005,0.3721773274774139,0.328600399138357,0.3849182129525908,0.3635492713475049,0.3553273419083738,0.32609552132418756,0.4073938761748566,0.2925888650346434,0.4437811773388891,1669.6611673033144,1632.5392339354757,1499.1651985731617,1869.2633771045273,1343.7570623158058,2031.400380382875,4539.078134215786,4539.851187435674,4529.963135970024,4546.588285580925,4524.758686560225,4553.408495885486
window_3p0,0.127,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.5759987012349934e-06,2.57274106814862e-06,2.53330976279308e-06,2.62425769245456e-06,2.48959109636446e-06,2.6555457138772643e-06,0.34003946353607223,0.3424222382893155,0.3222972136665746,0.35513106579706843,0.3101242109065346,0.3716537584918361,0.41283564422226215,0.40587767016456633,0.37153061046231267,0.4612991698236034,0.3274764963990807,0.4954982998738921,1868.7008265913678,1841.3176963002393,1683.005776575693,2086.594351545885,1482.895692554821,2237.1829390861863,4491.538614799048,4492.134883448292,4482.631992828114,4498.945557361487,4477.374178693478,4505.779906996787
window_3p0,0.128,10,pointwise descriptive statistics across ten conditional draws,numpy linear,2.5870118703450173e-06,2.589258089817501e-06,2.5318344058980068e-06,2.640766027140439e-06,2.4879924112783323e-06,2.670281058057057e-06,0.3392245496171427,0.33786782344639715,0.32223380139501084,0.3548229534539183,0.3141446005977395,0.3753173223020965,0.41506778535527894,0.4183370378330228,0.3723660677168425,0.4614638267401634,0.3178026444999085,0.4841362149264104,1850.9489570588946,1852.44759205725,1626.717563584829,2083.8739243306336,1414.9478003141724,2221.409878957218,4440.449821092229,4441.251455974125,4431.250362962586,4448.007355364718,4426.151172527169,4454.904139519806
