group,scope_key,scope_label,dataset_set,source_state,source_file,mass_GeV,mass_MeV,A90_events,eps2_90,p0_local_asymptotic,Z_local_asymptotic,gp_support,edge_diagnostic,yield_coordinate,limit_method,pvalue_method,limit_coordinate
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.195,195.0,1175.5044507065943,1.5359038065760216e-05,0.4240791686474526,0.1914687808716819,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.196,196.0,1301.0699984245068,1.73762835315834e-05,0.3161465206082747,0.4785018734026427,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.197,197.0,1480.6868670188749,2.022474266633154e-05,0.1960989087998926,0.8556384093647641,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.198,198.0,1624.3127679267086,2.2683729091792632e-05,0.1283966154159586,1.1340031401198212,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.199,199.0,1744.0932262577348,2.4881050966736343e-05,0.0851056429359696,1.371525224152299,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.2,200.0,1768.4940339092066,2.5774888890228134e-05,0.0750360787292338,1.4392766441573563,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.201,201.0,1825.964450723919,2.72345210741292e-05,0.0598712975842982,1.5558549197566791,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.202,202.0,1843.6999998302704,2.8119610182863065e-05,0.0519621328147502,1.6261193632304,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.203,203.0,1857.8457254695415,2.900165970302952e-05,0.0474997910373103,1.669594688179795,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.204,204.0,1796.1243006464597,2.8640757467407225e-05,0.0556800510022806,1.5921095039378947,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.205,205.0,1746.6984449760134,2.8421522297936913e-05,0.0634270128240544,1.5266260495338515,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.206,206.0,1667.3827097945536,2.777197743376055e-05,0.0769834692454775,1.425658509118502,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.207,207.0,1580.5725225898989,2.6934125513342073e-05,0.0990966428398161,1.2867160244543998,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.208,208.0,1480.3538776541425,2.5838892424565743e-05,0.1306748594578749,1.1232066971626613,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.209,209.0,1362.5561798999938,2.4349584532292893e-05,0.1814887385100315,0.9097061934965742,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.21,210.0,1196.5311744822595,2.1900282470594956e-05,0.2785549123673982,0.5871397919653124,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.211,211.0,1065.5793668582985,1.996785166885763e-05,0.3839856346223697,0.2950295984191454,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.212,212.0,911.619349646312,1.7475945803078503e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.213,213.0,804.5806070850541,1.5812334989112923e-05,0.4999878252477924,3.0517578125e-05,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.214,214.0,723.9432066495999,1.45691255016791e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.215,215.0,647.8273380790231,1.3354126599150284e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.216,216.0,602.5825399269227,1.2711925772145353e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.217,217.0,568.5702957040794,1.2290598184237787e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.218,218.0,543.0921932014257,1.203842403806706e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.219,219.0,522.5964894303003,1.185490149352412e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.22,220.0,509.0641113734391,1.1802376870221669e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.221,221.0,499.5911320819133,1.1848929893593698e-05,0.499991391150154,2.1579186437577742e-05,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.222,222.0,497.8239944995073,1.2096243466331454e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.223,223.0,497.97839907682226,1.2417521036117482e-05,0.499991391150154,2.1579186437577742e-05,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.224,224.0,506.64598308603183,1.2933337476002328e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.225,225.0,519.0753310541638,1.3561893350374388e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.226,226.0,533.7731587072265,1.4294873845149236e-05,0.4999939126238955,1.52587890625e-05,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.227,227.0,548.654129075052,1.5048461796815786e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.228,228.0,573.353663400097,1.611608155374238e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.229,229.0,605.4356972965725,1.7405140774403216e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.23,230.0,649.1382576103103,1.9136289219839092e-05,0.4999939126238955,1.52587890625e-05,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.231,231.0,688.6353927701463,2.0789197156512304e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.232,232.0,749.4595615792284,2.311170079950829e-05,0.5,0.0,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.233,233.0,836.9471081868534,2.643264175378832e-05,0.4319439714047196,0.1714271059025278,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.234,234.0,917.9140465599507,2.9671925629403378e-05,0.3337771248311333,0.4295070702861244,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.235,235.0,1015.9548747247368,3.363578434161215e-05,0.2378951011255288,0.7130897815337437,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.236,236.0,1128.7452184422225,3.820081872657907e-05,0.1498902472665684,1.0369042253809049,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.237,237.0,1278.996217917907,4.438096077216144e-05,0.0798852480123464,1.4058438558985893,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.238,238.0,1414.746469886396,5.019769354444582e-05,0.0411451315534268,1.7375492823161862,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.239,239.0,1507.1658053464685,5.4844592364943805e-05,0.0246848045361286,1.965385736655724,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.24,240.0,1594.3724009380337,5.948147140741717e-05,0.013815743122084,2.202479066261644,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.241,241.0,1658.3394739428318,6.352634795733732e-05,0.0088403923244334,2.3722361820346705,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.242,242.0,1783.5419199847784,6.999387063507287e-05,0.00369337622183,2.6788860614344214,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.243,243.0,1795.6466141404485,7.224478771554784e-05,0.0030177722068025,2.7458440605145498,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.244,244.0,1785.1849401566428,7.363151476232222e-05,0.0026164046820882,2.792341520998453,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.245,245.0,1750.9670776981816,7.405950963718693e-05,0.0029406867459951,2.7543227650547912,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.246,246.0,1712.6083989016677,7.42010789929356e-05,0.0033517215598056,2.7112284115703584,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_1pct,2021 1%,2021,reviewed_v4_support040,v4_2021_1pct_observed.csv,0.247,247.0,1648.50377993458,7.320029945023909e-05,0.004422228121079,2.6180086525936495,40--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
