scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256,support,cohort
2016_full,12,0.049,5.0,87758.96649257484,injected_refit,2,2552514155,12,True,False,,2217.994687201774,0.1873522424894454,32.80856099842908,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17701.955516039714,17551.793298514967,114711.78321004283,6.480175769626281,1.5225897891928442,-129965543.97325078,38,1181452549.4516191,1737908933.3476803,0,,678,53,625,0.031,0.21,0.00025,0,680.0,355083.0,f19c12e8ff4556fe9ec73e5f05407cc9f0ebd945f3ef96c9988e1af6f39736b3,False,False,False,False,True,-0.0210961480895624,-1.3920333932161021e-08,2,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_trigger_replicated_after3,reference_relative_length,True,17551.793298514967,matched_refit_bonly_multistart_v1,3,6.600563528324645e-05,5.049687288477622e-05,1.018577853900606e-05,137397.75203948934,7.905923573039255e-05,7.828131844004473,2.828131844004474,4.580791337865164e-11,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.480175769626281,0.0,0.3742684771234822,4.990246361646429,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1233030178.0,1.0,2218.761994958407,0.1876318757319019,32.85872994839351,87923.0,85909.0,2014.0,9244080eafd81943ec4d5ef53d31e66041b80af29a44b332ddd16be9b9967db1,031_210,initial_0_24
2016_full,12,0.054,0.0,0.0,reference_bonly,2,1229923927,12,True,False,,2223.0623467678834,0.1840048390531485,32.97521177008939,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,18894.476084901413,18927.085664868984,-45516.96480557408,-2.409009098799342,-2.409009098799342,-157479492.44373018,40,1351815439.307058,2191420973.779595,0,,676,72,604,0.031,0.21,0.00025,0,680.0,355083.0,39054bf3351d10e167151ed004b4ef2459c41d78c83af6a32d6d50e411092735,False,False,False,False,True,-0.0349837584715762,-2.6942239405098034e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,18894.476084901413,matched_refit_bonly_multistart_v1,3,-2.0770525312199555e-05,0.0,8.622020283174378e-06,18921.174348970613,8.634203366383238e-06,1.001413019548636,1.001413019548636,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.409009098799342,0.0,0.3737105890336475,4.982807853781967,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,031_210,initial_0_24
2016_full,12,0.054,2.0,37788.952169802826,injected_refit,0,1767868730,12,True,False,,2223.2508390721923,0.1839045030723038,32.98917704609608,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,18950.550940164623,18894.476084901413,-8104.2388514719805,-0.4276518860618191,-2.4217338675893996,-157945637.97526762,40,1351815439.307058,2191420973.779595,0,,676,72,604,0.031,0.21,0.00025,0,680.0,355158.0,c3a676478646d77776d261f95359fbf589ee841372505a3fde87c31cc0c0c4a7,False,False,False,False,True,-0.0349083936443231,-2.675071876407963e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,18894.476084901413,matched_refit_bonly_multistart_v1,3,-3.698166143538551e-06,1.7244040566348755e-05,8.647608637002395e-06,27109.279490267218,1.23706397878958e-05,1.4347727541347526,-0.5652272458652474,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.427651886061819,0.0,0.3735068084227914,4.980090778970552,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3616197140.0,2.0,2223.0623467678834,0.1840048390531485,32.97521177008939,37605.0,36612.0,993.0,620a6c28c769c83b634ad224e458b941796aa1150cb1a86ae4d43f3b51579a69,031_210,initial_0_24
2016_full,12,0.054,5.0,94472.38042450706,injected_refit,0,975210801,12,True,False,,2223.5081255082805,0.18380799102512,33.017221393396504,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,19023.146162214503,18894.476084901413,47276.84092246904,2.4852272341982307,-2.4809534185140247,-158657796.03634277,40,1351815439.307058,2191420973.779595,0,,676,72,604,0.031,0.21,0.00025,0,680.0,355272.0,bf11788e25e417ef511a9bc164b564e75fb9aedfb999101369963d8b77d6684c,False,False,False,False,True,-0.031710269141043,-2.4153881494028434e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,18894.476084901413,matched_refit_bonly_multistart_v1,3,2.1573600640012846e-05,4.311010141587189e-05,8.680735645878591e-06,71726.31904883237,3.273050678397237e-05,3.7961528399376423,-1.203847160062357,0.0064734381354603,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.5147727658017693,0.0,0.3733107941538867,4.977477255385156,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3757462841.0,2.0,2223.0623467678834,0.1840048390531485,32.97521177008939,95064.0,92523.0,2541.0,3c2054c36a1aebed37b34bf5d4f01ddd499d0e2688dd58d31f8a80e2a7782add,031_210,initial_0_24
2016_full,12,0.059,0.0,0.0,reference_bonly,1,3600601337,12,True,False,,2207.0586921294225,0.1867476912275304,32.887203521911886,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,17936.76623254173,17912.145078399102,64582.29140069461,3.600553776718479,3.600553776718479,-181269615.4624548,44,1407669152.528734,2493258205.917214,0,,672,90,582,0.031,0.21,0.00025,0,680.0,347091.0,94c22af2d5dfbf1ed2e0ae4df013b34bf3a9d1d0ce77c806374394c72f30a0b8,False,False,False,False,True,-0.0337564528677025,-3.109253733167144e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,17936.76623254173,matched_refit_bonly_multistart_v1,3,2.590276901422499e-05,0.0,7.194106968132165e-06,87570.8050375994,3.512303893346019e-05,4.8821958151366385,4.8821958151366385,0.0001587700706796,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.600553776718479,0.0,0.3838331547073083,5.117775396097445,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,031_210,initial_0_24
2016_full,12,0.059,2.0,35873.53246508346,injected_refit,0,543358782,12,True,False,,2206.7773495642487,0.186867333079419,32.88100208652394,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,17929.831647200088,17936.76623254173,99515.01554915088,5.550248184549524,3.549474659680123,-181716076.04345033,44,1407669152.528734,2493258205.917214,0,,672,90,582,0.031,0.21,0.00025,0,680.0,347183.0,06861e554d49dd07299d62e0080515a2c73fb3fe79cf547cd17a3819a88ed2db,False,False,False,False,True,-0.0265963450987215,-2.4560520802944584e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,17936.76623254173,matched_refit_bonly_multistart_v1,3,3.991364204195672e-05,1.438821393626433e-05,7.19132563352142e-06,122493.01948676494,4.912969671414457e-05,6.829158494831265,4.8291584948312645,1.4263216702653881e-08,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.550248184549524,0.0,0.3840790614124654,5.121054152166205,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3136536557.0,1.0,2207.0586921294225,0.1867476912275304,32.887203521911886,35781.0,34954.0,827.0,d540b55cbcc7f8de52a613f85a5e19daaa02c9942cb156b9747dc11d8d82f2d7,031_210,initial_0_24
2016_full,12,0.059,5.0,89683.83116270865,injected_refit,0,253845568,12,True,False,,2206.2068790367075,0.18703455811376,32.867358246520276,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,17924.348242405613,17936.76623254173,150239.14843041866,8.381847216903614,3.3783832164367125,-182386943.9789457,44,1407669152.528734,2493258205.917214,0,,672,90,582,0.031,0.21,0.00025,0,680.0,347329.0,8f8214cc2805ef0293380f2709cc07227ad244c7e5fe695e2887755142c7f962,False,False,False,False,True,-0.03179961715495,-2.9460719547832596e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,17936.76623254173,matched_refit_bonly_multistart_v1,3,6.025815861103284e-05,3.597053484066083e-05,7.189126340731984e-06,173210.12498063207,6.947139472741129e-05,9.656708613751462,4.656708613751461,2.6051719968397228e-17,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.381847216903614,0.0,0.3844227685397407,5.12563691386321,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3382979811.0,1.0,2207.0586921294225,0.1867476912275304,32.887203521911886,89601.0,87462.0,2139.0,887094a416052a5f1560ef682e9f363eeb9570154edeb9a945a30f8d6de1b526,031_210,initial_0_24
2016_full,13,0.044,0.0,0.0,reference_bonly,1,832258421,12,True,False,,2288.853949266086,0.1710495127376362,33.81404200843319,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,21620.168478250816,21583.97882004568,36921.808753965895,1.7077484290239473,1.7077484290239473,-81920703.47755381,34,860065142.8213905,1136053214.7778976,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",682,35,647,0.031,0.21,0.00025,0,655.0,355163.0,571794f1ef5dce342e893d7b864038996b84bc17d3ffbd15b52d6e42b9fa7bbc,False,False,False,False,True,-0.0132948136453898,-5.668288060563491e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,21620.168478250816,matched_refit_bonly_multistart_v1,3,3.2500069779903966e-05,0.0,1.903094696358712e-05,65178.16039731582,5.7372453639910154e-05,3.0146925294723266,3.0146925294723266,0.0438415159263155,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.7077484290239473,0.0,0.3342564740731796,4.456752987642395,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,031_210,initial_0_24
2016_full,13,0.044,2.0,43240.33695650163,injected_refit,0,1611732828,12,True,False,,2288.951227301428,0.1714628660465194,33.77024428082369,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,21545.830035852,21620.168478250816,78853.34821861058,3.659796261615337,1.652895766969726,-82435653.87502675,34,860065142.8213905,1136053214.7778976,0,,682,35,647,0.031,0.21,0.00025,0,655.0,355163.0,e53bfba5a9453138f34dfa4f869d69b2c87315f4c277a2ca08638cebb0a1fd43,False,False,False,False,True,-0.0113724389117169,-4.899541333415472e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,21620.168478250816,matched_refit_bonly_multistart_v1,3,6.940990720582283e-05,3.806189392717424e-05,1.896551125913964e-05,106466.98994196704,9.371655179267436e-05,4.924429245270191,2.9244292452701908,0.0001262079302219,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.6597962616153366,0.0,0.3350642286078896,4.467523048105194,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,836024473.0,1.0,2288.853949266086,0.1710495127376362,33.81404200843319,43107.0,41972.0,1135.0,8c4ec6cacc0d8a876aa9643f162e05234134cd817bbaca487d8528c0afc1ce23,031_210,initial_0_24
2016_full,13,0.044,5.0,108100.84239125407,injected_refit,0,2733209193,12,True,False,,2289.223687553444,0.1721159066409907,33.69977545044779,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,21420.140602657026,21620.168478250816,143157.75526257674,6.683324723126187,1.6366331819023672,-83211721.52389932,34,860065142.8213905,1136053214.7778976,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",682,35,647,0.031,0.21,0.00025,0,655.0,355163.0,df976b7b961ec4d8d4552e8d3b34c38331f0ad2cb0b40ff77eac58b2763eefff,False,False,False,False,True,-0.0110569144086769,-4.844655147323457e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,21620.168478250816,matched_refit_bonly_multistart_v1,3,0.0001260132477954,9.51547348179356e-05,1.8854874335129392e-05,170608.7699810604,0.0001501767415133,7.891185961510303,2.8911859615103026,1.1679059917521633e-11,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.6833247231261872,0.0,0.3363403681480791,4.484538241974389,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1535039499.0,1.0,2288.853949266086,0.1710495127376362,33.81404200843319,108031.0,105178.0,2853.0,c29ef4ada2a708da29021144bc2ea4d9ce39056ad7825f0557ca86b83fe6e367,031_210,initial_0_24
2016_full,13,0.049,0.0,0.0,reference_bonly,1,4164030138,12,True,False,,2271.76729447546,0.1892627493323442,32.85682164812183,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17079.779495976538,17045.089833165177,48986.595966673136,2.8681047069848207,2.8681047069848207,-128949240.91113956,38,1182387698.0711513,1739284530.8193245,0,,678,53,625,0.031,0.21,0.00025,0,655.0,355163.0,52c89abcceaf610021d0ef12804564659a5de29af456a366468bfde514b201ea,False,False,False,False,True,-0.0175094592810887,-1.2449786670146202e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,17079.779495976538,matched_refit_bonly_multistart_v1,3,2.8164797132759547e-05,0.0,9.820003106639933e-06,70895.32319983316,4.0761199184837527e-05,4.150833634388189,4.150833634388189,0.0020646942395034,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.8681047069848207,0.0,0.3780850446602491,5.041133928803323,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,031_210,initial_0_24
2016_full,13,0.049,2.0,34159.558991953076,injected_refit,0,3896394833,12,True,False,,2271.5797286819115,0.1892735985543205,32.832372256013585,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17106.043090136478,17079.779495976538,83113.1298119293,4.858699897690144,2.8617705779195286,-129373302.7004629,38,1182387698.0711513,1739284530.8193245,0,,678,53,625,0.031,0.21,0.00025,0,655.0,355163.0,b557aa26705c2cf907e16d94e75c72c5137dfcd08ec545f45f8fea47490884ad,False,False,False,False,True,-0.0165290598687774,-1.1735386664601889e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,17079.779495976538,matched_refit_bonly_multistart_v1,3,4.778581556910486e-05,1.9640006213279865e-05,9.835103335322797e-06,105035.41185629745,6.039001094709814e-05,6.14969367028658,4.14969367028658,5.907953646523686e-07,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.858699897690144,0.0,0.378106717855793,5.041422904743906,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2877690304.0,1.0,2271.76729447546,0.1892627493323442,32.85682164812183,34470.0,33665.0,805.0,2dcb4bf124ac842dab26720e06921f9621f879d6ce3ddd4188874752f67d84d6,031_210,initial_0_24
2016_full,13,0.049,5.0,85398.8974798827,injected_refit,0,3388395483,12,True,False,,2271.2756870805583,0.1892693676049141,32.80394824961163,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17148.271610587406,17079.779495976538,131452.0302135666,7.665613957992574,2.6855845171737625,-129992328.8580729,38,1182387698.0711513,1739284530.8193245,0,,678,53,625,0.031,0.21,0.00025,0,655.0,355163.0,acd8fa67c0bb2df38a6c790c77b2b79013f3aa52a6d638f7535b3e1a631d0ebc,False,False,False,False,True,-0.0210056627533158,-1.4874127130032962e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,17079.779495976538,matched_refit_bonly_multistart_v1,3,7.557822074784023e-05,4.910001553319965e-05,9.859382583313942e-06,153428.42456876437,8.821352794789066e-05,8.983044810672604,3.983044810672603,8.898888035228933e-15,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,2.6656139579925737,0.0,0.3780982658032845,5.04131021071046,False,False,False,False,v4p9p7_2016_full_support_edge_scan_031_210,031_210,0.031,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1838622634.0,1.0,2271.76729447546,0.1892627493323442,32.85682164812183,84716.0,82794.0,1922.0,845c34ae5ec6d072f0d5098e3f3f69b73470bf5177a37fb6092a590b6989be02,031_210,initial_0_24
