scope_key,selected_scope_key,mass_MeV,mass_GeV,dataset_set,sigma_by_dataset_GeV,sigma_effective_GeV,next_mass_step_GeV,next_interval_sigma_mid_GeV,N_eff_next_interval_contribution,independence_width_sigma,p0_local_asymptotic,is_scope_scan_minimum,report_target_toys
final_total_search_window,pair_2016_2021,152,0.152,2016+2021,"{""2016"":0.0066996695142400005,""2021"":0.003623306}",0.003623306,0.0010000000000000009,0.0036357144375,0.12224404641362728,2.25,0.4619934256332241,False,300
final_total_search_window,pair_2016_2021,153,0.153,2016+2021,"{""2016"":0.00674420169809,""2021"":0.003648122875}",0.003648122875,0.0010000000000000009,0.0036606171875000005,0.1214124344829337,2.25,0.431224357159325,False,300
final_total_search_window,pair_2016_2021,154,0.154,2016+2021,"{""2016"":0.00678827679184,""2021"":0.0036731115000000003}",0.0036731115000000003,0.0010000000000000009,0.0036856916875000006,0.12058644133251169,2.25,0.4072150614174588,False,300
final_total_search_window,pair_2016_2021,155,0.155,2016+2021,"{""2016"":0.006831874806250002,""2021"":0.0036982718750000008}",0.0036982718750000008,0.0010000000000000009,0.0037109379375000005,0.11976606775155609,2.25,0.2769760665243616,False,300
final_total_search_window,pair_2016_2021,156,0.156,2016+2021,"{""2016"":0.006874975485440002,""2021"":0.003723604}",0.003723604,0.0010000000000000009,0.0037363559375,0.11895131295810728,2.25,0.165157683348367,False,300
final_total_search_window,pair_2016_2021,157,0.157,2016+2021,"{""2016"":0.006917558306890003,""2021"":0.003749107875}",0.003749107875,0.0010000000000000009,0.0037619456875,0.11814217465212802,2.25,0.1067071839016047,False,300
final_total_search_window,pair_2016_2021,158,0.158,2016+2021,"{""2016"":0.006959602481440002,""2021"":0.0037747835}",0.0037747835,0.0010000000000000009,0.0037877071875000003,0.1173386490674828,2.25,0.0683046379095118,False,300
final_total_search_window,pair_2016_2021,159,0.159,2016+2021,"{""2016"":0.007001086953289999,""2021"":0.003800630875}",0.003800630875,0.0010000000000000009,0.0038136404375,0.11654073102282203,2.25,0.0496597017190692,False,300
final_total_search_window,pair_2016_2021,160,0.16,2016+2021,"{""2016"":0.007041990400000004,""2021"":0.00382665}",0.00382665,0.0010000000000000009,0.0038397454375,0.11574841397137407,2.25,0.0409732687899445,False,300
final_total_search_window,pair_2016_2021,161,0.161,2016+2021,"{""2016"":0.00708229123249,""2021"":0.003852840875}",0.003852840875,0.0010000000000000009,0.0038660221875,0.11496169004965,2.25,0.0498859069777848,False,300
final_total_search_window,pair_2016_2021,162,0.162,2016+2021,"{""2016"":0.00712196759504,""2021"":0.0038792035}",0.0038792035,0.0010000000000000009,0.0038924706875000004,0.11418055012506624,2.25,0.0806728138240592,False,300
final_total_search_window,pair_2016_2021,163,0.163,2016+2021,"{""2016"":0.00716099736529,""2021"":0.0039057378750000007}",0.0039057378750000007,0.0010000000000000009,0.0039190909375000004,0.11340498384249212,2.25,0.1327490818299346,False,300
final_total_search_window,pair_2016_2021,164,0.164,2016+2021,"{""2016"":0.007199358154240002,""2021"":0.003932444}",0.003932444,0.0010000000000000009,0.003945882937500001,0.11263497966972943,2.25,0.2258488609115687,False,300
final_total_search_window,pair_2016_2021,165,0.165,2016+2021,"{""2016"":0.007237027306250001,""2021"":0.003959321875}",0.003959321875,0.0010000000000000009,0.0039728466875,0.11187052494193303,2.25,0.3602214782435301,False,300
final_total_search_window,pair_2016_2021,166,0.166,2016+2021,"{""2016"":0.007273981899040003,""2021"":0.0039863715000000004}",0.0039863715000000004,0.0010000000000000009,0.003999982187500001,0.11111160590498123,2.25,0.4980063205992636,False,300
final_total_search_window,pair_2016_2021,167,0.167,2016+2021,"{""2016"":0.007310198743690001,""2021"":0.004013592875}",0.004013592875,0.0010000000000000009,0.0040272894375000005,0.11035820775780654,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,168,0.168,2016+2021,"{""2016"":0.0073456543846400005,""2021"":0.004040986000000001}",0.004040986000000001,0.0010000000000000009,0.0040547684375,0.10961031469369693,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,169,0.169,2016+2021,"{""2016"":0.007380325099690003,""2021"":0.004068550875}",0.004068550875,0.0010000000000000009,0.0040824191875,0.10886790994057977,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,170,0.17,2016+2021,"{""2016"":0.0074141869,""2021"":0.0040962875}",0.0040962875,0.0010000000000000009,0.0041102416875,0.10813097580029953,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,171,0.171,2016+2021,"{""2016"":0.007447215530090005,""2021"":0.004124195875}",0.004124195875,0.0009999999999999731,0.0041382359375,0.10739949368689966,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,172,0.172,2016+2021,"{""2016"":0.007479386467840004,""2021"":0.004152276}",0.004152276,0.0010000000000000009,0.0041664019375,0.10667344416394173,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,173,0.173,2016+2021,"{""2016"":0.007510674924490002,""2021"":0.004180527875}",0.004180527875,0.0010000000000000009,0.004194739687500001,0.10595280698081333,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,174,0.174,2016+2021,"{""2016"":0.007541055844640002,""2021"":0.0042089515000000004}",0.0042089515000000004,0.0010000000000000009,0.0042232491875,0.1052375611081426,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,175,0.175,2016+2021,"{""2016"":0.007570503906250001,""2021"":0.0042375468749999996}",0.0042375468749999996,0.0010000000000000009,0.0042519304375,0.10452768477222879,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,176,0.176,2016+2021,"{""2016"":0.007598993520640003,""2021"":0.004266314}",0.004266314,0.0010000000000000009,0.0042807834375,0.10382315548856702,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,177,0.177,2016+2021,"{""2016"":0.007626498832490003,""2021"":0.004295252875}",0.004295252875,0.0010000000000000009,0.0043098081875,0.10312395009445995,2.25,0.5,False,300
final_total_search_window,pair_2016_2021,178,0.178,2016+2021,"{""2016"":0.00765299371984,""2021"":0.0043243635}",0.0043243635,0.0010000000000000009,0.0043390046875,0.10243004478073517,2.25,0.4940705265436035,False,300
final_total_search_window,pair_2016_2021,179,0.179,2016+2021,"{""2016"":0.007678451794090001,""2021"":0.004353645875}",0.004353645875,0.0010000000000000009,0.0043683729375,0.10174141512258299,2.25,0.2790854882629272,False,300
final_total_search_window,pair_2016_2021,180,0.18,2016+2021,"{""2016"":0.007702846400000003,""2021"":0.004383100000000001}",0.004383100000000001,0.0010000000000000009,0.004397912937500001,0.10105803610953015,2.25,0.1691454906755001,False,300
final_total_search_window,individual_2021_10pct,181,0.181,2021,"{""2021"":0.0044127258750000006}",0.0044127258750000006,0.0010000000000000009,0.0044276246875,0.10037988217456492,2.25,0.0587818233818417,False,300
final_total_search_window,individual_2021_10pct,182,0.182,2021,"{""2021"":0.0044425235}",0.0044425235,0.0010000000000000009,0.0044575081875000006,0.0997069272224292,2.25,0.058178852308895,False,300
final_total_search_window,individual_2021_10pct,183,0.183,2021,"{""2021"":0.004472492875}",0.004472492875,0.0010000000000000009,0.0044875634375,0.09903914465709318,2.25,0.0610962888892886,False,300
final_total_search_window,individual_2021_10pct,184,0.184,2021,"{""2021"":0.004502634}",0.004502634,0.0010000000000000009,0.0045177904375000005,0.09837650740842818,2.25,0.0951675055893082,False,300
final_total_search_window,individual_2021_10pct,185,0.185,2021,"{""2021"":0.004532946875}",0.004532946875,0.0010000000000000009,0.0045481891875,0.09771898795809378,2.25,0.1542431649293235,False,300
final_total_search_window,individual_2021_10pct,186,0.186,2021,"{""2021"":0.0045634315}",0.0045634315,0.0010000000000000009,0.0045787596875,0.09706655836465426,2.25,0.2411294207269703,False,300
final_total_search_window,individual_2021_10pct,187,0.187,2021,"{""2021"":0.004594087875}",0.004594087875,0.0010000000000000009,0.0046095019375,0.09641919028794094,2.25,0.4023439311515912,False,300
final_total_search_window,individual_2021_10pct,188,0.188,2021,"{""2021"":0.004624916}",0.004624916,0.0010000000000000009,0.0046404159375,0.09577685501267522,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,189,0.189,2021,"{""2021"":0.0046559158750000005}",0.0046559158750000005,0.0010000000000000009,0.0046715016875,0.09513952347136871,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,190,0.19,2021,"{""2021"":0.0046870875}",0.0046870875,0.0010000000000000009,0.004702759187500001,0.09450716626651527,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,191,0.191,2021,"{""2021"":0.004718430875}",0.004718430875,0.0010000000000000009,0.0047341884375,0.09387975369209094,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,192,0.192,2021,"{""2021"":0.0047499460000000005}",0.0047499460000000005,0.0010000000000000009,0.004765789437500001,0.09325725575437674,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,193,0.193,2021,"{""2021"":0.0047816328750000005}",0.0047816328750000005,0.0010000000000000009,0.004797562187500001,0.09263964219212005,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,194,0.194,2021,"{""2021"":0.004813491500000001}",0.004813491500000001,0.0010000000000000009,0.0048295066875,0.09202688249604889,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,195,0.195,2021,"{""2021"":0.004845521875000001}",0.004845521875000001,0.0010000000000000009,0.004861622937500001,0.09141894592775475,2.25,0.4999655646006563,False,300
final_total_search_window,individual_2021_10pct,196,0.196,2021,"{""2021"":0.004877724000000001}",0.004877724000000001,0.0010000000000000009,0.004893910937500001,0.09081580153795857,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,197,0.197,2021,"{""2021"":0.004910097875000001}",0.004910097875000001,0.0010000000000000009,0.004926370687500001,0.0902174181841741,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,198,0.198,2021,"{""2021"":0.004942643500000001}",0.004942643500000001,0.0010000000000000009,0.0049590021875000004,0.0896237645477838,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,199,0.199,2021,"{""2021"":0.004975360875000001}",0.004975360875000001,0.0010000000000000009,0.004991805437500001,0.08903480915054088,2.25,0.454776617130724,False,300
final_total_search_window,individual_2021_10pct,200,0.2,2021,"{""2021"":0.0050082500000000005}",0.0050082500000000005,0.0010000000000000009,0.005024780437500001,0.08845052037051215,2.25,0.4127902864932881,False,300
final_total_search_window,individual_2021_10pct,201,0.201,2021,"{""2021"":0.005041310875000001}",0.005041310875000001,0.0010000000000000009,0.0050579271875,0.08787086645747505,2.25,0.3676240794874232,False,300
final_total_search_window,individual_2021_10pct,202,0.202,2021,"{""2021"":0.0050745435000000005}",0.0050745435000000005,0.0010000000000000009,0.005091245687500001,0.08729581554778282,2.25,0.3244954857572257,False,300
final_total_search_window,individual_2021_10pct,203,0.203,2021,"{""2021"":0.005107947875}",0.005107947875,0.0009999999999999731,0.0051247359374999996,0.08672533567870931,2.25,0.2268376813507007,False,300
final_total_search_window,individual_2021_10pct,204,0.204,2021,"{""2021"":0.005141524}",0.005141524,0.0010000000000000009,0.0051583979375,0.08615939480230238,2.25,0.1810041850033598,False,300
final_total_search_window,individual_2021_10pct,205,0.205,2021,"{""2021"":0.005175271875}",0.005175271875,0.0010000000000000009,0.0051922316875,0.08559796079871,2.25,0.1276745556433507,False,300
final_total_search_window,individual_2021_10pct,206,0.206,2021,"{""2021"":0.0052091915}",0.0052091915,0.0010000000000000009,0.0052262371875,0.08504100148907466,2.25,0.109656651854508,False,300
final_total_search_window,individual_2021_10pct,207,0.207,2021,"{""2021"":0.0052432828750000006}",0.0052432828750000006,0.0010000000000000009,0.0052604144375,0.08448848464792558,2.25,0.0944167107291958,False,300
final_total_search_window,individual_2021_10pct,208,0.208,2021,"{""2021"":0.005277546}",0.005277546,0.0010000000000000009,0.005294763437500001,0.08394037801513106,2.25,0.079025419028622,False,300
final_total_search_window,individual_2021_10pct,209,0.209,2021,"{""2021"":0.005311980875}",0.005311980875,0.0010000000000000009,0.0053292841875,0.0833966493074066,2.25,0.07949096023085,False,300
final_total_search_window,individual_2021_10pct,210,0.21,2021,"{""2021"":0.0053465875}",0.0053465875,0.0010000000000000009,0.0053639766875,0.08285726622939295,2.25,0.0956732496064101,False,300
final_total_search_window,individual_2021_10pct,211,0.211,2021,"{""2021"":0.005381365875}",0.005381365875,0.0010000000000000009,0.0053988409375,0.0823221964843162,2.25,0.1403636692320731,False,300
final_total_search_window,individual_2021_10pct,212,0.212,2021,"{""2021"":0.005416316}",0.005416316,0.0010000000000000009,0.0054338769375,0.08179140778424095,2.25,0.1881264023111733,False,300
final_total_search_window,individual_2021_10pct,213,0.213,2021,"{""2021"":0.005451437875}",0.005451437875,0.0010000000000000009,0.0054690846875,0.08126486785992831,2.25,0.2759165882126489,False,300
final_total_search_window,individual_2021_10pct,214,0.214,2021,"{""2021"":0.0054867315}",0.0054867315,0.0010000000000000009,0.0055044641875000005,0.0807425444703095,2.25,0.3560471432128274,False,300
final_total_search_window,individual_2021_10pct,215,0.215,2021,"{""2021"":0.0055221968750000005}",0.0055221968750000005,0.0010000000000000009,0.0055400154375,0.08022440541158596,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,216,0.216,2021,"{""2021"":0.005557833999999999}",0.005557833999999999,0.0010000000000000009,0.0055757384375,0.07971041852596675,2.25,0.4999655646006563,False,300
final_total_search_window,individual_2021_10pct,217,0.217,2021,"{""2021"":0.005593642875000001}",0.005593642875000001,0.0010000000000000009,0.0056116331875,0.07920055171005327,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,218,0.218,2021,"{""2021"":0.0056296235}",0.0056296235,0.0010000000000000009,0.0056476996875000005,0.07869477292288211,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,219,0.219,2021,"{""2021"":0.005665775875}",0.005665775875,0.0010000000000000009,0.0056839379375,0.07819305019363519,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,220,0.22,2021,"{""2021"":0.005702100000000001}",0.005702100000000001,0.0010000000000000009,0.0057203479375,0.07769535162902752,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,221,0.221,2021,"{""2021"":0.005738595875}",0.005738595875,0.0010000000000000009,0.0057569296875000005,0.07720164542038187,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,222,0.222,2021,"{""2021"":0.005775263500000001}",0.005775263500000001,0.0010000000000000009,0.005793683187500001,0.07671189985039975,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,223,0.223,2021,"{""2021"":0.005812102875000001}",0.005812102875000001,0.0010000000000000009,0.005830608437500001,0.07622608329963759,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,224,0.224,2021,"{""2021"":0.005849114000000001}",0.005849114000000001,0.0010000000000000009,0.005867705437500001,0.07574416425269725,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,225,0.225,2021,"{""2021"":0.005886296875000001}",0.005886296875000001,0.0010000000000000009,0.005904974187500001,0.07526611130413934,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,226,0.226,2021,"{""2021"":0.005923651500000001}",0.005923651500000001,0.0010000000000000009,0.005942414687500001,0.07479189316412795,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,227,0.227,2021,"{""2021"":0.005961177875000001}",0.005961177875000001,0.0010000000000000009,0.005980026937500001,0.07432147866381493,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,228,0.228,2021,"{""2021"":0.005998876}",0.005998876,0.0010000000000000009,0.0060178109375000005,0.07385483676047189,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,229,0.229,2021,"{""2021"":0.006036745875000001}",0.006036745875000001,0.0010000000000000009,0.006055766687500001,0.07339193654237769,2.25,0.499975650495596,False,300
final_total_search_window,individual_2021_10pct,230,0.23,2021,"{""2021"":0.006074787500000001}",0.006074787500000001,0.0010000000000000009,0.006093894187500001,0.07293274723346922,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,231,0.231,2021,"{""2021"":0.006113000875000001}",0.006113000875000001,0.0010000000000000009,0.006132193437500001,0.07247723819776271,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,232,0.232,2021,"{""2021"":0.006151386000000001}",0.006151386000000001,0.0010000000000000009,0.006170664437500001,0.07202537894355315,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,233,0.233,2021,"{""2021"":0.006189942875000002}",0.006189942875000002,0.0010000000000000009,0.0062093071875000015,0.07157713912739878,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,234,0.234,2021,"{""2021"":0.006228671500000001}",0.006228671500000001,0.0009999999999999731,0.006248121687500001,0.07113248855789549,2.25,0.5,False,300
final_total_search_window,individual_2021_10pct,235,0.235,2021,"{""2021"":0.006267571875000001}",0.006267571875000001,0.0010000000000000009,0.0062871079375000005,0.0706913971992619,2.25,0.4999655646006563,False,300
final_total_search_window,individual_2021_10pct,236,0.236,2021,"{""2021"":0.006306644}",0.006306644,0.0010000000000000009,0.0063262659375000006,0.07025383517470013,2.25,0.5,False,300
